,T1,T2,Q1,time,run
7680,37.334,36.979,0.0,1684964600.2597904,10.0
7681,37.108,36.689,0.0,1684964601.5826163,10.0
7682,37.012,36.689,0.0,1684964602.7704947,10.0
7683,37.012,36.689,0.0,1684964603.9710698,10.0
7684,36.818,36.689,0.0,1684964605.1715353,10.0
7685,36.689,36.367,0.0,1684964606.3718905,10.0
7686,36.689,36.367,0.0,1684964607.5593665,10.0
7687,36.399,36.367,0.0,1684964608.7470753,10.0
7688,36.367,36.367,0.0,1684964609.9347131,10.0
7689,36.367,36.174,0.0,1684964611.1226597,10.0
7690,36.206,36.045,0.0,1684964612.3227592,10.0
7691,36.045,36.045,0.0,1684964613.5103638,10.0
7692,36.045,36.013,0.0,1684964614.6981611,10.0
7693,35.98,36.013,0.0,1684964615.885772,10.0
7694,35.723,35.723,0.0,1684964617.0865812,10.0
7695,35.723,35.723,0.0,1684964618.2867854,10.0
7696,35.723,35.723,0.0,1684964619.47425,10.0
7697,35.4,35.658,0.0,1684964620.6620047,10.0
7698,35.4,35.433,0.0,1684964621.8628142,10.0
7699,35.4,35.4,0.0,1684964623.063361,10.0
7700,35.304,35.4,0.0,1684964624.2637477,10.0
7701,35.078,35.4,0.0,1684964625.4640834,10.0
7702,35.078,35.239,0.0,1684964626.6519635,10.0
7703,35.078,35.078,0.0,1684964627.852381,10.0
7704,34.756,35.078,0.0,1684964629.0526295,10.0
7705,34.756,35.078,0.0,1684964630.253286,10.0
7706,34.756,35.078,0.0,1684964631.4407964,10.0
7707,34.724,34.981,0.0,1684964632.628761,10.0
7708,34.434,34.756,0.0,1684964633.8292375,10.0
7709,34.434,34.756,0.0,1684964635.0298648,10.0
7710,34.434,34.756,0.0,1684964636.2175448,10.0
7711,34.208,34.691,0.0,1684964637.5531697,10.0
7712,34.111,34.434,0.0,1684964638.754015,10.0
7713,34.111,34.434,0.0,1684964639.9545822,10.0
7714,34.111,34.434,0.0,1684964641.1551795,10.0
7715,33.821,34.401,0.0,1684964642.355361,10.0
7716,33.789,34.401,0.0,1684964643.5430288,10.0
7717,33.789,34.111,0.0,1684964644.7311828,10.0
7718,33.757,34.111,0.0,1684964645.9309747,10.0
7719,33.531,34.208,0.0,1684964647.1185124,10.0
7720,33.467,34.111,0.0,1684964648.3062751,10.0
7721,33.467,34.111,0.0,1684964649.4938388,10.0
7722,33.467,33.854,0.0,1684964650.6818874,10.0
7723,33.37,33.789,0.0,1684964651.8823438,10.0
7724,33.145,33.789,0.0,1684964653.0832407,10.0
7725,33.145,33.789,0.0,1684964654.283228,10.0
7726,33.145,33.789,0.0,1684964655.4708626,10.0
7727,33.145,33.596,0.0,1684964656.658839,10.0
7728,32.854,33.467,0.0,1684964657.8466525,10.0
7729,32.822,33.467,0.0,1684964659.0469005,10.0
7730,32.822,33.467,0.0,1684964660.2475207,10.0
7731,32.822,33.499,0.0,1684964661.447958,10.0
7732,32.693,33.467,0.0,1684964662.6358032,10.0
7733,32.5,33.145,0.0,1684964663.8364418,10.0
7734,32.5,33.145,0.0,1684964665.0367894,10.0
7735,32.5,33.145,0.0,1684964666.2370932,10.0
7736,32.5,33.145,0.0,1684964667.424974,10.0
7737,32.5,33.112,0.0,1684964668.6255367,10.0
7738,32.178,32.822,0.0,1684964669.8258138,10.0
7739,32.178,32.822,0.0,1684964671.0255,10.0
7740,32.178,32.822,0.0,1684964672.2250469,10.0
7741,32.178,32.822,0.0,1684964673.5607271,10.0
7742,31.888,32.822,0.0,1684964674.7602813,10.0
7743,31.855,32.693,0.0,1684964675.9602015,10.0
7744,31.855,32.5,0.0,1684964677.1600425,10.0
7745,31.855,32.5,0.0,1684964678.359495,10.0
7746,31.855,32.5,0.0,1684964679.5593069,10.0
7747,31.63,32.5,0.0,1684964680.759117,10.0
7748,31.533,32.5,0.0,1684964681.959184,10.0
7749,31.533,32.468,0.0,1684964683.1589885,10.0
7750,31.533,32.242,0.0,1684964684.358276,10.0
7751,31.533,32.178,0.0,1684964685.5574977,10.0
7752,31.275,32.178,0.0,1684964686.7574658,10.0
7753,31.211,32.178,0.0,1684964687.9567947,10.0
7754,31.211,32.178,0.0,1684964689.155937,10.0
7755,31.211,32.017,0.0,1684964690.3550496,10.0
7756,31.211,31.855,0.0,1684964691.555014,10.0
7757,31.018,31.855,0.0,1684964692.754808,10.0
7758,30.889,31.855,0.0,1684964693.9544003,10.0
7759,30.889,31.855,0.0,1684964695.1538937,10.0
7760,30.889,31.823,0.0,1684964696.3537564,10.0
7761,30.889,31.823,0.0,1684964697.55342,10.0
7762,30.792,31.533,0.0,1684964698.7537398,10.0
7763,30.566,31.533,0.0,1684964699.9530811,10.0
7764,30.566,31.501,0.0,1684964701.1526046,10.0
7765,30.566,31.533,0.0,1684964702.352176,10.0
7766,30.566,31.437,0.0,1684964703.55219,10.0
7767,30.566,31.501,0.0,1684964704.752054,10.0
7768,30.502,31.275,0.0,1684964705.9517198,10.0
7769,30.244,31.211,0.0,1684964707.1511874,10.0
7770,30.244,31.211,0.0,1684964708.3509507,10.0
7771,30.244,31.211,0.0,1684964709.6865096,10.0
7772,30.244,31.211,0.0,1684964710.8860903,10.0
7773,30.244,31.179,0.0,1684964712.0857227,10.0
7774,30.147,30.985,0.0,1684964713.272222,10.0
7775,29.922,30.889,0.0,1684964714.4721208,10.0
7776,29.922,30.889,0.0,1684964715.6717315,10.0
7777,29.922,30.889,0.0,1684964716.871846,10.0
7778,29.922,30.889,0.0,1684964718.0711305,10.0
7779,29.922,30.889,0.0,1684964719.270712,10.0
7780,29.89,30.889,0.0,1684964720.4704428,10.0
7781,29.6,30.824,0.0,1684964721.67047,10.0
7782,29.6,30.631,0.0,1684964722.870404,10.0
7783,29.6,30.566,0.0,1684964724.0694466,10.0
7784,29.6,30.566,0.0,1684964725.2563775,10.0
7785,29.6,30.566,0.0,1684964726.4559681,10.0
7786,29.567,30.566,0.0,1684964727.6557038,10.0
7787,29.406,30.566,0.0,1684964728.855356,10.0
7788,29.277,30.566,0.0,1684964730.0550556,10.0
7789,29.31,30.309,0.0,1684964731.2548258,10.0
7790,29.277,30.244,0.0,1684964732.4545765,10.0
7791,29.277,30.244,0.0,1684964733.6543586,10.0
7792,29.277,30.244,0.0,1684964734.8543339,10.0
7793,29.245,30.244,0.0,1684964736.0540516,10.0
7794,28.987,30.244,0.0,1684964737.253452,10.0
7795,28.955,30.115,0.0,1684964738.4405558,10.0
7796,28.955,29.986,0.0,1684964739.639901,10.0
7797,28.955,29.922,0.0,1684964740.840078,10.0
7798,28.955,29.922,0.0,1684964742.0396135,10.0
7799,28.955,29.922,0.0,1684964743.2394333,10.0
7800,28.858,29.922,0.0,1684964744.4392364,10.0
7801,28.665,29.922,0.0,1684964745.7746327,10.0
7802,28.633,29.922,0.0,1684964746.9737465,10.0
7803,28.633,29.793,0.0,1684964748.1736476,10.0
7804,28.633,29.6,0.0,1684964749.3733826,10.0
7805,28.633,29.6,0.0,1684964750.5732043,10.0
7806,28.633,29.6,0.0,1684964751.7729347,10.0
7807,28.633,29.6,0.0,1684964752.972668,10.0
7808,28.407,29.6,0.0,1684964754.1723113,10.0
7809,28.311,29.535,0.0,1684964755.3717513,10.0
7810,28.311,29.6,0.0,1684964756.5716825,10.0
7811,28.311,29.535,0.0,1684964757.7715068,10.0
7812,28.311,29.277,0.0,1684964758.9710164,10.0
7813,28.311,29.31,0.0,1684964760.1710105,10.0
7814,28.278,29.277,0.0,1684964761.3700745,10.0
7815,28.214,29.277,0.0,1684964762.569955,10.0
7816,28.053,29.277,0.0,1684964763.7696848,10.0
7817,27.988,29.277,0.0,1684964764.9694006,10.0
7818,27.988,29.213,0.0,1684964766.1690943,10.0
7819,27.988,29.245,0.0,1684964767.3683102,10.0
7820,27.988,29.116,0.0,1684964768.567945,10.0
7821,27.988,28.955,0.0,1684964769.7676885,10.0
7822,27.988,28.955,0.0,1684964770.9676018,10.0
7823,27.956,28.955,0.0,1684964772.1673203,10.0
7824,27.698,28.955,0.0,1684964773.366813,10.0
7825,27.698,28.955,0.0,1684964774.5668812,10.0
7826,27.666,28.955,0.0,1684964775.7663045,10.0
7827,27.666,28.955,0.0,1684964776.9664173,10.0
7828,27.666,28.923,0.0,1684964778.165875,10.0
7829,27.666,28.697,0.0,1684964779.3525267,10.0
7830,27.666,28.633,0.0,1684964780.5525844,10.0
7831,27.666,28.633,0.0,1684964781.8878188,10.0
7832,27.634,28.633,0.0,1684964783.0872645,10.0
7833,27.473,28.633,0.0,1684964784.287071,10.0
7834,27.344,28.633,0.0,1684964785.4869332,10.0
7835,27.344,28.633,0.0,1684964786.6868455,10.0
7836,27.344,28.633,0.0,1684964787.8866954,10.0
7837,27.344,28.633,0.0,1684964789.0859458,10.0
7838,27.344,28.536,0.0,1684964790.2858047,10.0
7839,27.344,28.311,0.0,1684964791.4854326,10.0
7840,27.344,28.311,0.0,1684964792.6851213,10.0
7841,27.344,28.311,0.0,1684964793.8850205,10.0
7842,27.15,28.278,0.0,1684964795.0845864,10.0
7843,27.086,28.311,0.0,1684964796.2839782,10.0
7844,27.021,28.311,0.0,1684964797.483819,10.0
7845,27.021,28.311,0.0,1684964798.6838727,10.0
7846,27.021,28.311,0.0,1684964799.8834379,10.0
7847,27.021,28.246,0.0,1684964801.0827992,10.0
7848,27.021,28.149,0.0,1684964802.2823925,10.0
7849,27.021,28.021,0.0,1684964803.4820652,10.0
7850,27.021,27.988,0.0,1684964804.6819444,10.0
7851,26.989,27.988,0.0,1684964805.882065,10.0
7852,26.86,27.988,0.0,1684964807.0814073,10.0
7853,26.764,27.988,0.0,1684964808.281145,10.0
7854,26.699,27.988,0.0,1684964809.4805498,10.0
7855,26.699,27.988,0.0,1684964810.6807022,10.0
7856,26.699,27.988,0.0,1684964811.8804073,10.0
7857,26.699,27.924,0.0,1684964813.0799477,10.0
7858,26.699,27.859,0.0,1684964814.2795973,10.0
7859,26.699,27.666,0.0,1684964815.4792194,10.0
7860,26.699,27.666,0.0,1684964816.6793752,10.0
7861,26.699,27.666,0.0,1684964818.0144022,10.0
7862,26.635,27.666,0.0,1684964819.213957,10.0
7863,26.667,27.666,0.0,1684964820.4140155,10.0
7864,26.377,27.666,0.0,1684964821.613557,10.0
7865,26.377,27.666,0.0,1684964822.8129966,10.0
7866,26.377,27.666,0.0,1684964824.012782,10.0
7867,26.377,27.569,0.0,1684964825.2125752,10.0
7868,26.377,27.634,0.0,1684964826.412124,10.0
7869,26.377,27.602,0.0,1684964827.5990787,10.0
7870,26.377,27.408,0.0,1684964828.7989566,10.0
7871,26.377,27.344,0.0,1684964829.9987168,10.0
7872,26.377,27.344,0.0,1684964831.1982732,10.0
7873,26.345,27.344,0.0,1684964832.398234,10.0
7874,26.248,27.344,0.0,1684964833.5977511,10.0
7875,26.184,27.344,0.0,1684964834.7973144,10.0
7876,26.087,27.344,0.0,1684964835.9970756,10.0
7877,26.055,27.344,0.0,1684964837.1967938,10.0
7878,26.055,27.344,0.0,1684964838.3961523,10.0
7879,26.055,27.344,0.0,1684964839.59624,10.0
7880,26.055,27.344,0.0,1684964840.7959585,10.0
7881,26.055,27.344,0.0,1684964841.9956617,10.0
7882,26.055,27.215,0.0,1684964843.195256,10.0
7883,26.055,27.086,0.0,1684964844.3947184,10.0
7884,26.055,27.021,0.0,1684964845.5944054,10.0
7885,26.055,27.021,0.0,1684964846.7942057,10.0
7886,25.958,27.021,0.0,1684964847.994091,10.0
7887,25.829,27.021,0.0,1684964849.1937652,10.0
7888,25.732,27.021,0.0,1684964850.393116,10.0
7889,25.732,27.021,0.0,1684964851.5932212,10.0
7890,25.732,27.021,0.0,1684964852.7924347,10.0
7891,25.732,27.021,0.0,1684964854.128156,10.0
7892,25.732,27.021,0.0,1684964855.3276052,10.0
7893,25.732,27.021,0.0,1684964856.5274248,10.0
7894,25.732,26.925,0.0,1684964857.7269015,10.0
7895,25.732,26.828,0.0,1684964858.9271295,10.0
7896,25.732,26.731,0.0,1684964860.1262746,10.0
7897,25.732,26.699,0.0,1684964861.325944,10.0
7898,25.732,26.699,0.0,1684964862.5258932,10.0
7899,25.636,26.699,0.0,1684964863.7256377,10.0
7900,25.539,26.699,0.0,1684964864.9252307,10.0
7901,25.41,26.699,0.0,1684964866.1252363,10.0
7902,25.41,26.699,0.0,1684964867.3246136,10.0
7903,25.41,26.699,0.0,1684964868.5242524,10.0
7904,25.41,26.699,0.0,1684964869.723861,10.0
7905,25.41,26.699,0.0,1684964870.923864,10.0
7906,25.41,26.699,0.0,1684964872.123358,10.0
7907,25.41,26.635,0.0,1684964873.323072,10.0
7908,25.41,26.57,0.0,1684964874.5226593,10.0
7909,25.41,26.538,0.0,1684964875.7224782,10.0
7910,25.41,26.377,0.0,1684964876.9224992,10.0
7911,25.41,26.377,0.0,1684964878.1217022,10.0
7912,25.346,26.377,0.0,1684964879.3085616,10.0
7913,25.346,26.377,0.0,1684964880.508163,10.0
7914,25.152,26.377,0.0,1684964881.7081091,10.0
7915,25.088,26.377,0.0,1684964882.9078915,10.0
7916,25.088,26.377,0.0,1684964884.107546,10.0
7917,25.088,26.377,0.0,1684964885.307073,10.0
7918,25.088,26.377,0.0,1684964886.5067222,10.0
7919,25.088,26.377,0.0,1684964887.7064054,10.0
7920,25.088,26.345,100.0,1684964888.9266987,11.0
7921,25.088,26.28,100.0,1684964890.2811844,11.0
7922,25.088,26.248,100.0,1684964891.50028,11.0
7923,25.088,26.184,100.0,1684964892.719722,11.0
7924,25.088,26.119,100.0,1684964893.9392443,11.0
7925,25.088,26.119,100.0,1684964895.1588144,11.0
7926,25.185,26.055,100.0,1684964896.377816,11.0
7927,25.41,25.99,100.0,1684964897.5975163,11.0
7928,25.442,26.022,100.0,1684964898.8170102,11.0
7929,25.732,26.022,100.0,1684964900.0360467,11.0
7930,25.765,26.022,100.0,1684964901.2555776,11.0
7931,26.055,26.022,100.0,1684964902.4745464,11.0
7932,26.377,26.087,100.0,1684964903.6941283,11.0
7933,26.635,26.022,100.0,1684964904.9129646,11.0
7934,26.731,26.022,100.0,1684964906.1325204,11.0
7935,27.021,26.055,100.0,1684964907.3515818,11.0
7936,27.312,26.055,100.0,1684964908.5709357,11.0
7937,27.666,26.055,100.0,1684964909.7905803,11.0
7938,27.988,25.99,100.0,1684964911.00993,11.0
7939,28.311,26.055,100.0,1684964912.2292724,11.0
7940,28.665,26.055,100.0,1684964913.4482386,11.0
7941,29.052,26.055,100.0,1684964914.6676686,11.0
7942,29.535,26.055,100.0,1684964915.887146,11.0
7943,29.89,26.022,100.0,1684964917.10643,11.0
7944,30.276,25.668,100.0,1684964918.3251762,11.0
7945,30.566,26.022,100.0,1684964919.5447083,11.0
7946,30.889,25.99,100.0,1684964920.7646768,11.0
7947,31.211,26.055,100.0,1684964921.9837568,11.0
7948,31.694,26.055,100.0,1684964923.2031105,11.0
7949,32.178,26.022,100.0,1684964924.4221988,11.0
7950,32.5,25.99,100.0,1684964925.641845,11.0
7951,32.951,26.022,100.0,1684964926.99748,11.0
7952,33.435,26.119,100.0,1684964928.2176766,11.0
7953,33.789,26.28,100.0,1684964929.4378264,11.0
7954,34.079,26.151,100.0,1684964930.6581254,11.0
7955,34.434,26.216,100.0,1684964931.878143,11.0
7956,34.756,26.377,100.0,1684964933.098177,11.0
7957,35.304,26.313,100.0,1684964934.318135,11.0
7958,35.69,26.313,100.0,1684964935.5382369,11.0
7959,35.916,26.313,100.0,1684964936.7585263,11.0
7960,36.335,26.57,100.0,1684964937.9786756,11.0
7961,36.689,26.635,100.0,1684964939.1989284,11.0
7962,37.076,26.667,100.0,1684964940.4186401,11.0
7963,37.656,26.603,100.0,1684964941.6392293,11.0
7964,37.817,26.603,100.0,1684964942.8592281,11.0
7965,38.269,26.731,100.0,1684964944.0791306,11.0
7966,38.559,26.86,100.0,1684964945.2991812,11.0
7967,39.042,26.925,100.0,1684964946.5192769,11.0
7968,39.493,26.893,100.0,1684964947.7393963,11.0
7969,39.848,26.893,100.0,1684964948.9592476,11.0
7970,40.234,27.054,100.0,1684964950.1795623,11.0
7971,40.557,27.247,100.0,1684964951.3994284,11.0
7972,40.847,27.344,100.0,1684964952.6197379,11.0
7973,41.169,26.989,100.0,1684964953.8398526,11.0
7974,41.588,27.279,100.0,1684964955.0602734,11.0
7975,42.039,27.473,100.0,1684964956.2799556,11.0
7976,42.297,27.569,100.0,1684964957.5002105,11.0
7977,42.748,27.569,100.0,1684964958.7202384,11.0
7978,43.103,27.537,100.0,1684964959.9405339,11.0
7979,43.425,27.763,100.0,1684964961.160662,11.0
7980,43.747,27.988,100.0,1684964962.3806481,11.0
7981,44.037,28.053,100.0,1684964963.7363386,11.0
7982,44.392,28.214,100.0,1684964964.9567707,11.0
7983,44.714,28.182,100.0,1684964966.1767962,11.0
7984,45.068,28.311,100.0,1684964967.3966925,11.0
7985,45.358,28.375,100.0,1684964968.617176,11.0
7986,45.681,28.343,100.0,1684964969.8372097,11.0
7987,46.003,28.536,100.0,1684964971.0576763,11.0
7988,46.293,28.697,100.0,1684964972.277485,11.0
7989,46.68,28.891,100.0,1684964973.4846442,11.0
7990,46.938,28.697,100.0,1684964974.7049456,11.0
7991,47.324,28.762,100.0,1684964975.925175,11.0
7992,47.679,29.148,100.0,1684964977.1450586,11.0
7993,47.872,29.277,100.0,1684964978.3651853,11.0
7994,48.291,31.275,100.0,1684964979.5854297,11.0
7995,48.388,29.438,100.0,1684964980.8056548,11.0
7996,48.936,29.6,100.0,1684964982.0258958,11.0
7997,49.226,29.438,100.0,1684964983.2461693,11.0
7998,49.58,29.857,100.0,1684964984.466058,11.0
7999,49.902,29.825,100.0,1684964985.684704,11.0
8000,50.225,29.857,100.0,1684964986.893847,11.0
8001,50.515,30.599,100.0,1684964988.105867,11.0
8002,50.837,30.18,100.0,1684964989.318204,11.0
8003,51.03,30.244,100.0,1684964990.530419,11.0
8004,51.191,30.341,100.0,1684964991.742489,11.0
8005,51.481,30.566,100.0,1684964992.9550705,11.0
8006,51.739,30.599,100.0,1684964994.1672347,11.0
8007,52.158,30.889,100.0,1684964995.3793852,11.0
8008,52.48,30.695,100.0,1684964996.591454,11.0
8009,52.642,30.566,100.0,1684964997.8041158,11.0
8010,52.674,31.146,100.0,1684964999.0161204,11.0
8011,53.125,31.146,100.0,1684965000.3585787,11.0
8012,53.383,31.243,100.0,1684965001.5709033,11.0
8013,53.705,31.211,100.0,1684965002.7834983,11.0
8014,54.092,31.533,100.0,1684965003.9958792,11.0
8015,54.221,31.63,100.0,1684965005.2079124,11.0
8016,54.317,31.823,100.0,1684965006.420233,11.0
8017,54.736,31.694,100.0,1684965007.6327345,11.0
8018,55.059,31.823,100.0,1684965008.845184,11.0
8019,55.252,32.146,100.0,1684965010.057511,11.0
8020,55.574,32.049,100.0,1684965011.2699676,11.0
8021,55.671,32.081,100.0,1684965012.482106,11.0
8022,55.993,32.274,100.0,1684965013.6947598,11.0
8023,56.251,32.242,100.0,1684965014.9070108,11.0
8024,56.444,32.822,100.0,1684965016.1194785,11.0
8025,56.67,32.661,100.0,1684965017.3315995,11.0
8026,56.992,32.919,100.0,1684965018.5440001,11.0
8027,57.25,33.177,100.0,1684965019.7566903,11.0
8028,57.347,33.241,100.0,1684965020.969248,11.0
8029,57.54,33.306,100.0,1684965022.1811466,11.0
8030,57.862,33.854,100.0,1684965023.3929284,11.0
8031,57.959,33.435,100.0,1684965024.6054945,11.0
8032,58.217,33.692,100.0,1684965025.8181336,11.0
8033,58.41,33.692,100.0,1684965027.0302794,11.0
8034,58.571,33.854,100.0,1684965028.24274,11.0
8035,58.861,33.95,100.0,1684965029.4550178,11.0
8036,58.861,34.047,100.0,1684965030.6672268,11.0
8037,58.99,34.176,100.0,1684965031.8800108,11.0
8038,59.474,34.434,100.0,1684965033.0924988,11.0
8039,59.57,34.401,100.0,1684965034.3045533,11.0
8040,59.893,34.691,100.0,1684965035.5168915,11.0
8041,59.989,34.53,100.0,1684965036.8598711,11.0
8042,60.215,34.563,100.0,1684965038.0723124,11.0
8043,60.473,35.046,100.0,1684965039.2846148,11.0
8044,60.634,35.046,100.0,1684965040.4967144,11.0
8045,60.827,35.207,100.0,1684965041.7092774,11.0
8046,60.956,35.368,100.0,1684965042.9217508,11.0
8047,61.149,35.304,100.0,1684965044.1339834,11.0
8048,61.472,35.594,100.0,1684965045.3462722,11.0
8049,61.407,35.594,100.0,1684965046.558606,11.0
8050,61.794,35.723,100.0,1684965047.7712843,11.0
8051,61.826,36.013,100.0,1684965048.9838665,11.0
8052,62.116,35.948,100.0,1684965050.196162,11.0
8053,62.148,36.045,100.0,1684965051.408583,11.0
8054,62.438,36.335,100.0,1684965052.6209884,11.0
8055,62.471,36.271,100.0,1684965053.8336565,11.0
8056,62.793,36.271,100.0,1684965055.0461566,11.0
8057,62.954,36.657,100.0,1684965056.258076,11.0
8058,63.115,37.076,100.0,1684965057.4704695,11.0
8059,63.244,36.593,100.0,1684965058.6832078,11.0
8060,63.373,36.818,100.0,1684965059.8954773,11.0
8061,63.47,36.883,100.0,1684965061.1080651,11.0
8062,63.695,37.076,100.0,1684965062.3202763,11.0
8063,63.953,37.173,100.0,1684965063.532799,11.0
8064,64.05,37.141,100.0,1684965064.74488,11.0
8065,64.179,37.334,100.0,1684965065.956608,11.0
8066,64.404,37.624,100.0,1684965067.1685872,11.0
8067,64.662,37.527,100.0,1684965068.3800597,11.0
8068,64.63,37.656,100.0,1684965069.5919166,11.0
8069,64.823,37.882,100.0,1684965070.8037448,11.0
8070,64.984,37.946,100.0,1684965072.0157912,11.0
8071,65.307,38.011,100.0,1684965073.3578126,11.0
8072,65.371,38.172,100.0,1684965074.5696528,11.0
8073,65.371,38.301,100.0,1684965075.7814379,11.0
8074,65.661,38.301,100.0,1684965076.9937973,11.0
8075,65.629,38.591,100.0,1684965078.2051601,11.0
8076,65.983,38.333,100.0,1684965079.4171462,11.0
8077,65.983,38.623,100.0,1684965080.6297936,11.0
8078,66.306,38.913,100.0,1684965081.8415117,11.0
8079,66.338,38.784,100.0,1684965083.0535538,11.0
8080,66.563,38.881,100.0,1684965084.2657232,11.0
8081,66.66,39.074,100.0,1684965085.477349,11.0
8082,66.918,39.268,100.0,1684965086.6894214,11.0
8083,66.982,39.203,100.0,1684965087.9013898,11.0
8084,67.111,39.525,100.0,1684965089.1132073,11.0
8085,67.272,39.59,100.0,1684965090.3247657,11.0
8086,67.305,39.493,100.0,1684965091.536775,11.0
8087,67.563,39.751,100.0,1684965092.7486572,11.0
8088,67.563,39.848,100.0,1684965093.9606845,11.0
8089,67.659,39.912,100.0,1684965095.1725137,11.0
8090,67.917,40.299,100.0,1684965096.3841074,11.0
8091,67.917,40.234,100.0,1684965097.5961144,11.0
8092,68.078,40.234,100.0,1684965098.8083873,11.0
8093,68.175,40.396,100.0,1684965100.019834,11.0
8094,68.304,40.17,100.0,1684965101.2318108,11.0
8095,68.529,40.267,100.0,1684965102.4433863,11.0
8096,68.529,40.557,100.0,1684965103.6555583,11.0
8097,68.755,40.524,100.0,1684965104.8674245,11.0
8098,68.884,40.782,100.0,1684965106.0793924,11.0
8099,68.948,40.847,100.0,1684965107.2906678,11.0
8100,69.206,40.911,100.0,1684965108.5023365,11.0
8101,69.238,41.008,100.0,1684965109.8444633,11.0
8102,69.399,41.104,100.0,1684965111.056223,11.0
8103,69.528,41.072,100.0,1684965112.2682097,11.0
8104,69.561,41.233,100.0,1684965113.4802861,11.0
8105,69.722,41.201,100.0,1684965114.6922362,11.0
8106,69.722,41.523,100.0,1684965115.904759,11.0
8107,69.883,41.491,100.0,1684965117.1167004,11.0
8108,69.851,41.652,100.0,1684965118.328898,11.0
8109,70.173,41.523,100.0,1684965119.5405095,11.0
8110,70.173,41.685,100.0,1684965120.7523136,11.0
8111,70.237,41.781,100.0,1684965121.964165,11.0
8112,70.495,42.039,100.0,1684965123.176038,11.0
8113,70.398,42.104,100.0,1684965124.3876657,11.0
8114,70.56,42.136,100.0,1684965125.5997941,11.0
8115,70.817,42.136,100.0,1684965126.8115811,11.0
8116,70.85,42.426,100.0,1684965128.0239334,11.0
8117,70.85,42.458,100.0,1684965129.2358754,11.0
8118,70.817,42.49,100.0,1684965130.4476044,11.0
8119,71.14,42.619,100.0,1684965131.6598709,11.0
8120,71.107,42.78,100.0,1684965132.8717675,11.0
8121,71.107,42.813,100.0,1684965134.0834348,11.0
8122,71.204,42.748,100.0,1684965135.2958214,11.0
8123,71.43,42.813,100.0,1684965136.5076964,11.0
8124,71.494,42.748,100.0,1684965137.7202156,11.0
8125,71.945,42.941,100.0,1684965138.93233,11.0
8126,71.752,43.103,100.0,1684965140.145025,11.0
8127,71.784,43.167,100.0,1684965141.3569982,11.0
8128,71.816,43.296,100.0,1684965142.5687013,11.0
8129,71.881,43.264,100.0,1684965143.780786,11.0
8130,72.074,43.36,100.0,1684965144.9930613,11.0
8131,72.139,43.457,100.0,1684965146.335125,11.0
8132,72.171,43.65,100.0,1684965147.5465598,11.0
8133,72.332,43.812,100.0,1684965148.7588484,11.0
8134,72.396,43.779,100.0,1684965149.970757,11.0
8135,72.396,43.586,100.0,1684965151.1824956,11.0
8136,72.461,43.683,100.0,1684965152.3943076,11.0
8137,72.654,43.876,100.0,1684965153.6057987,11.0
8138,72.751,44.005,100.0,1684965154.8177068,11.0
8139,72.751,43.554,100.0,1684965156.029821,11.0
8140,72.751,44.005,100.0,1684965157.241963,11.0
8141,72.944,44.037,100.0,1684965158.4533007,11.0
8142,73.073,45.068,100.0,1684965159.664829,11.0
8143,73.073,44.327,100.0,1684965160.8770163,11.0
8144,73.138,44.327,100.0,1684965162.0889401,11.0
8145,73.331,44.488,100.0,1684965163.300611,11.0
8146,73.331,44.392,100.0,1684965164.5125556,11.0
8147,73.428,44.714,100.0,1684965165.7245674,11.0
8148,73.363,44.843,100.0,1684965166.9364805,11.0
8149,73.621,44.714,100.0,1684965168.1483371,11.0
8150,73.718,44.649,100.0,1684965169.360497,11.0
8151,73.75,44.843,100.0,1684965170.5727613,11.0
8152,73.718,46.003,100.0,1684965171.7851224,11.0
8153,73.686,44.811,100.0,1684965172.997246,11.0
8154,73.911,44.778,100.0,1684965174.208933,11.0
8155,74.04,45.165,100.0,1684965175.4209268,11.0
8156,74.072,45.262,100.0,1684965176.6328733,11.0
8157,74.072,45.262,100.0,1684965177.8447936,11.0
8158,74.072,45.391,100.0,1684965179.0565052,11.0
8159,74.266,45.294,100.0,1684965180.2689173,11.0
8160,74.395,45.326,100.0,1684965181.4810793,11.0
8161,74.459,45.358,100.0,1684965182.823006,11.0
8162,74.685,45.648,100.0,1684965184.035109,11.0
8163,74.685,45.648,100.0,1684965185.247148,11.0
8164,75.039,45.584,100.0,1684965186.459175,11.0
8165,75.104,45.681,100.0,1684965187.6709375,11.0
8166,75.297,45.648,100.0,1684965188.883531,11.0
8167,75.329,45.648,100.0,1684965190.0956547,11.0
8168,75.361,45.681,100.0,1684965191.307177,11.0
8169,75.49,45.938,100.0,1684965192.519604,11.0
8170,75.619,45.971,100.0,1684965193.732044,11.0
8171,75.651,46.035,100.0,1684965194.9445515,11.0
8172,75.619,46.067,100.0,1684965196.1569746,11.0
8173,75.716,46.035,100.0,1684965197.368903,11.0
8174,75.974,45.971,100.0,1684965198.58122,11.0
8175,75.941,46.229,100.0,1684965199.793271,11.0
8176,76.006,46.422,100.0,1684965201.0056288,11.0
8177,75.941,46.293,100.0,1684965202.217412,11.0
8178,76.006,46.164,100.0,1684965203.4293168,11.0
8179,75.941,46.422,100.0,1684965204.641383,11.0
8180,76.038,46.454,100.0,1684965205.8534715,11.0
8181,76.07,46.647,100.0,1684965207.0657809,11.0
8182,76.038,46.647,100.0,1684965208.2775617,11.0
8183,76.231,46.551,100.0,1684965209.4894931,11.0
